ac
493.478000	16.420800	27.921500
501.459000	17.033200	28.734500
509.570000	17.686100	29.571100
517.812000	18.402300	30.432200
526.187000	19.298200	31.318300
534.698000	20.325700	31.979900
543.346000	21.235200	32.475500
552.134000	22.084100	32.978700
561.065000	22.924300	33.489800
570.139000	23.780000	34.008800
579.361000	24.751600	34.535800
588.732000	25.728700	34.878400
598.254000	26.640800	35.198900
607.930000	27.546200	35.522300
617.763000	28.516000	35.848600
627.755000	29.612600	36.045100
637.908000	30.550400	35.999800
648.226000	31.347000	35.954600
658.711000	32.008700	35.909500
669.365000	32.508500	35.981700
680.191000	33.111900	36.271700
691.193000	33.815900	36.564100
702.372000	34.594300	36.858900
713.733000	35.501900	37.156000
725.277000	36.454900	37.229200
737.008000	37.336000	37.237300
748.928000	38.154700	37.245400
761.042000	38.959700	37.253600
773.351000	39.789100	37.261100
785.859000	40.609000	37.211600
798.570000	41.414700	37.162300
811.486000	42.247200	37.113000
824.611000	43.180500	36.959500
837.949000	44.016900	36.643000
851.502000	44.723800	36.316200
865.274000	45.366600	35.978400
879.269000	45.932300	35.631300
893.491000	46.418800	35.287600
907.943000	46.804600	34.947100
922.628000	46.951300	34.609800
937.551000	47.093500	34.747700
952.715000	47.365000	35.008600
968.124000	47.865500	35.380000
983.783000	48.566200	35.755100
999.695000	49.489700	36.062900
1015.860000	50.735100	36.295900
1032.290000	51.866700	35.845100
1048.990000	52.780300	35.387800
1065.960000	53.548600	34.929500
1083.200000	54.239500	34.476000
1100.720000	54.872400	34.028300
1118.520000	55.459500	33.586400
1136.610000	56.007500	33.148900
1155.000000	56.521200	32.716900
1173.680000	57.003900	32.290200
1192.660000	57.457100	31.868300
1211.950000	57.880500	31.451600
1231.550000	58.266600	31.039800
1251.470000	58.618200	30.661000
1271.720000	58.947300	30.317500
1292.290000	59.295000	30.015500
1313.190000	59.655200	29.715000
1334.430000	60.018500	29.417300
1356.010000	60.383900	29.122500
1377.940000	60.750900	28.829300
1400.230000	61.120700	28.538600
1422.880000	61.496900	28.250600
1445.890000	61.886100	27.964200
1469.280000	62.303600	27.662500
1493.040000	62.753700	27.336700
1517.190000	63.170500	26.902000
1541.730000	63.529600	26.458400
1566.670000	63.844100	26.021500
1592.010000	64.131300	25.590400
1617.760000	64.395900	25.166100
1643.920000	64.641500	24.748400
1670.510000	64.870700	24.336900
1697.530000	65.085200	23.931900
1724.990000	65.296400	23.533300
1752.890000	65.493500	23.122000
1781.240000	65.668800	22.711200
